,,,,,Old UoM,,,,,,,New UoM ,
1313,1,221,E,11-06-2023 09:00, Hours,0,2,37671,11-06-2023 04:28,11-06-2023 04:28,E,Hr,Hour
1314,1,221,E,11-06-2023 09:00, CELSIUS,22.4,45,37671,11-06-2023 04:28,11-06-2023 04:28,E,°C,deg Celsius
1334,1,175,E,12-06-2023 08:00,Deg Celcius,30,116,37694,12-06-2023 02:40,12-06-2023 02:40,E,°C,deg Celsius
1315,1,221,E,11-06-2023 09:00,%,14,9547.4,37671,11-06-2023 04:28,11-06-2023 04:28,E,%,Percentage
1328,1,175,E,12-06-2023 08:00,Deg Celcius,24,86,37694,12-06-2023 02:40,12-06-2023 02:40,E,°C,deg Celsius
1345,1,176,E,12-06-2023 08:00,Volts,438,1270,37698,12-06-2023 02:43,12-06-2023 02:43,E,V,Voltage
1316,1,221,E,11-06-2023 09:00,AMPS,2.2,2.2,37671,11-06-2023 04:28,11-06-2023 04:28,E,A,Ampere
1317,1,221,E,11-06-2023 09:00,AMPS,0,2.2,37671,11-06-2023 04:28,11-06-2023 04:28,E,A,Ampere
1342,1,176,E,12-06-2023 08:00,deg celcius,37,2645.02,37698,12-06-2023 02:43,12-06-2023 02:43,E,°C,deg Celsius
1318,1,221,E,11-06-2023 09:00,Volts,229,690,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1319,1,221,E,11-06-2023 09:00,Volts,230,920,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1320,1,221,E,11-06-2023 09:00, Volts,340,674.4,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1331,1,175,E,12-06-2023 08:00,Volts,432,1710.2,37694,12-06-2023 02:40,12-06-2023 02:40,E,V,Voltage
1348,1,176,E,12-06-2023 08:00,KPA,675.6,1979.3,37698,12-06-2023 02:43,12-06-2023 02:43,E,bar,Bar
1321,1,221,E,11-06-2023 09:00,PF,0.99,1.98,37671,11-06-2023 04:28,11-06-2023 04:28,E,PF,Power Factor
1353,1,176,E,12-06-2023 08:00,RPM,1501,4506,37698,12-06-2023 02:43,12-06-2023 02:43,E,rpm,Rotation Per minute
1322,1,221,E,11-06-2023 09:00,Volts,230,920,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1330,1,175,E,12-06-2023 08:00,Amps,196,327.9,37694,12-06-2023 02:40,12-06-2023 02:40,E,A,Ampere
1323,1,221,E,11-06-2023 09:00,VOLTS,414,830,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1324,1,221,E,11-06-2023 09:00,Volts,416,1106,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1339,1,175,E,12-06-2023 08:00,Amps,7.2,335.1,37694,12-06-2023 02:40,12-06-2023 02:40,E,A,Ampere
1355,1,176,E,12-06-2023 08:00, Amp,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,A,Ampere
1325,1,221,E,11-06-2023 09:00,Volts,414,1104,37671,11-06-2023 04:28,11-06-2023 04:28,E,V,Voltage
1326,1,221,E,11-06-2023 09:00,AMPS,0,2.2,37671,11-06-2023 04:28,11-06-2023 04:28,E,A,Ampere
1336,1,175,E,12-06-2023 08:00,Volts,430,2140.2,37694,12-06-2023 02:40,12-06-2023 02:40,E,V,Voltage
1361,1,176,E,12-06-2023 08:00,Volts440,439,1271,37698,12-06-2023 02:43,12-06-2023 02:43,E,V,Voltage
1327,1,221,E,11-06-2023 09:00,HZ,50,100,37671,11-06-2023 04:28,11-06-2023 04:28,E,Hz,Frequency
1329,1,175,E,12-06-2023 08:00,Volts,11.2,1278.2,37694,12-06-2023 02:40,12-06-2023 02:40,E,V,Voltage
1332,1,175,E,12-06-2023 08:00,Amps,197,524.9,37694,12-06-2023 02:40,12-06-2023 02:40,E,A,Ampere
1344,1,176,E,12-06-2023 08:00,KWH,2,3589,37698,12-06-2023 02:43,12-06-2023 02:43,E,Kwh,KWH
1346,1,176,E,12-06-2023 08:00,Volts,438,1708,37698,12-06-2023 02:43,12-06-2023 02:43,E,V,Voltage
1333,1,175,E,12-06-2023 08:00,Watts,147,320,37694,12-06-2023 02:40,12-06-2023 02:40,E,Kw,Power
1335,1,175,E,12-06-2023 08:00,PF,0.99,2.96,37694,12-06-2023 02:40,12-06-2023 02:40,E,PF,Power Factor
1337,1,175,E,12-06-2023 08:00,Amps,207,534.9,37694,12-06-2023 02:40,12-06-2023 02:40,E,A,Ampere
1341,1,176,E,12-06-2023 08:00,HRS,387.8,1162.5,37698,12-06-2023 02:43,12-06-2023 02:43,E,Hr,Hour
1354,1,176,E,12-06-2023 08:00,HRs,7.1,20.56,37698,12-06-2023 02:43,12-06-2023 02:43,E,Hr,Hour
1359,1,176,E,12-06-2023 08:00,Deg Celcius,42,131,37698,12-06-2023 02:43,12-06-2023 02:43,E,°C,deg Celsius
1338,1,175,E,12-06-2023 08:00,Volts,428,2138.2,37694,12-06-2023 02:40,12-06-2023 02:40,E,V,Voltage
1340,1,175,E,12-06-2023 08:00,No's,1,3,37694,12-06-2023 02:40,12-06-2023 02:40,E,Kwh,KWH
1343,1,176,E,12-06-2023 08:00, Percentage,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,%,Percentage
1347,1,176,E,12-06-2023 08:00,deg Celcius,41,135,37698,12-06-2023 02:43,12-06-2023 02:43,E,°C,deg Celsius
1349,1,176,E,12-06-2023 08:00, Volts,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,V,Voltage
1350,1,176,E,12-06-2023 08:00,KW,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,KW,Real Power
1351,1,176,E,12-06-2023 08:00, Amp,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,A,Ampere
1357,1,176,E,12-06-2023 08:00,PF,1,2.99,37698,12-06-2023 02:43,12-06-2023 02:43,E,PF,Power Factor
1360,1,176,E,12-06-2023 08:00,FT,790,2415,37698,12-06-2023 02:43,12-06-2023 02:43,E,No,numbers
1352,1,176,E,12-06-2023 08:00,V,27.97,83.76,37698,12-06-2023 02:43,12-06-2023 02:43,E,V,Voltage
1356,1,176,E,12-06-2023 08:00,KVA,0,0,37698,12-06-2023 02:43,12-06-2023 02:43,E,Kva,Apparent Power
1358,1,176,E,12-06-2023 08:00,HZ,49.91,149.91,37698,12-06-2023 02:43,12-06-2023 02:43,E,Hz,Frequency
1362,1,219,E,12-06-2023 09:00,HZ,50.2,150.2,37709,12-06-2023 03:40,12-06-2023 03:40,E,Hz,Frequency
1363,1,219,E,12-06-2023 09:00,VOLTS,433,1259,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1364,1,219,E,12-06-2023 09:00, Volts,258.4,789.2,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1365,1,219,E,12-06-2023 09:00,AMPS,12.3,42.3,37709,12-06-2023 03:40,12-06-2023 03:40,E,A,Ampere
1366,1,219,E,12-06-2023 09:00,Volts,230,874,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1367,1,219,E,12-06-2023 09:00,Volts,231,1105,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1368,1,219,E,12-06-2023 09:00,PF,0.99,2.97,37709,12-06-2023 03:40,12-06-2023 03:40,E,PF,Power Factor
1369,1,219,E,12-06-2023 09:00,Volts,433,1307,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1370,1,219,E,12-06-2023 09:00,Volts,436,1310,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1371,1,219,E,12-06-2023 09:00,Volts,231,1105,37709,12-06-2023 03:40,12-06-2023 03:40,E,V,Voltage
1372,1,219,E,12-06-2023 09:00,AMPS,12.4,54.7,37709,12-06-2023 03:40,12-06-2023 03:40,E,A,Ampere
1373,1,219,E,12-06-2023 09:00,AMPS,11.2,53.5,37709,12-06-2023 03:40,12-06-2023 03:40,E,A,Ampere
1374,1,219,E,12-06-2023 09:00, Hours,0,2,37709,12-06-2023 03:40,12-06-2023 03:40,E,Hr,Hour
1375,1,219,E,12-06-2023 09:00, CELSIUS,22.1,66.9,37709,12-06-2023 03:40,12-06-2023 03:40,E,°C,deg Celsius
1376,1,219,E,12-06-2023 09:00,%,16,10862.1,37709,12-06-2023 03:40,12-06-2023 03:40,E,%,Percentage
1377,1,220,E,12-06-2023 09:00,AMPS,12,38.2,37710,12-06-2023 03:41,12-06-2023 03:41,E,A,Ampere
1378,1,220,E,12-06-2023 09:00,HZ,50.3,150.3,37710,12-06-2023 03:41,12-06-2023 03:41,E,Hz,Frequency
1379,1,220,E,12-06-2023 09:00,AMPS,12.4,50.6,37710,12-06-2023 03:41,12-06-2023 03:41,E,A,Ampere
1380,1,220,E,12-06-2023 09:00,Volts,435,1316,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1381,1,220,E,12-06-2023 09:00,Volts,230,1546,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1382,1,220,E,12-06-2023 09:00,%,15,9663.5,37710,12-06-2023 03:41,12-06-2023 03:41,E,%,Percentage
1383,1,220,E,12-06-2023 09:00, Hours,0,2,37710,12-06-2023 03:41,12-06-2023 03:41,E,Hr,Hour
1384,1,220,E,12-06-2023 09:00,VOLTS,432,1260,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1385,1,220,E,12-06-2023 09:00,Volts,438,1754,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1386,1,220,E,12-06-2023 09:00, Volts,272.3,803.4,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1387,1,220,E,12-06-2023 09:00,Volts,231,1547,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1388,1,220,E,12-06-2023 09:00,Volts,231,1547,37710,12-06-2023 03:41,12-06-2023 03:41,E,V,Voltage
1389,1,220,E,12-06-2023 09:00,PF,0.99,2.97,37710,12-06-2023 03:41,12-06-2023 03:41,E,PF,Power Factor
1390,1,220,E,12-06-2023 09:00,AMPS,11.1,49.3,37710,12-06-2023 03:41,12-06-2023 03:41,E,A,Ampere
1391,1,220,E,12-06-2023 09:00, CELSIUS,22.1,66.9,37710,12-06-2023 03:41,12-06-2023 03:41,E,°C,deg Celsius
1392,1,221,E,12-06-2023 09:00, Hours,0,2,37708,12-06-2023 03:43,12-06-2023 03:43,E,Hr,Hour
1393,1,221,E,12-06-2023 09:00,Volts,229,919,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1394,1,221,E,12-06-2023 09:00,Volts,437,1356,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1395,1,221,E,12-06-2023 09:00, Volts,339.9,1014.3,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1396,1,221,E,12-06-2023 09:00,PF,0.99,2.97,37708,12-06-2023 03:43,12-06-2023 03:43,E,PF,Power Factor
1397,1,221,E,12-06-2023 09:00,AMPS,2.3,4.5,37708,12-06-2023 03:43,12-06-2023 03:43,E,A,Ampere
1398,1,221,E,12-06-2023 09:00,AMPS,0,4.5,37708,12-06-2023 03:43,12-06-2023 03:43,E,A,Ampere
1399,1,221,E,12-06-2023 09:00, CELSIUS,22.1,67.1,37708,12-06-2023 03:43,12-06-2023 03:43,E,°C,deg Celsius
1400,1,221,E,12-06-2023 09:00,Volts,230,1149,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1401,1,221,E,12-06-2023 09:00,Volts,436,1355,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1402,1,221,E,12-06-2023 09:00,Volts,230,1149,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1403,1,221,E,12-06-2023 09:00,AMPS,0,4.5,37708,12-06-2023 03:43,12-06-2023 03:43,E,A,Ampere
1404,1,221,E,12-06-2023 09:00,%,14,9561.4,37708,12-06-2023 03:43,12-06-2023 03:43,E,%,Percentage
1405,1,221,E,12-06-2023 09:00,VOLTS,432,1262,37708,12-06-2023 03:43,12-06-2023 03:43,E,V,Voltage
1406,1,221,E,12-06-2023 09:00,HZ,50.3,150.3,37708,12-06-2023 03:43,12-06-2023 03:43,E,Hz,Frequency
1407,1,176,E,13-06-2023 08:00,RPM,1502,6008,37840,13-06-2023 02:53,13-06-2023 02:53,E,rpm,Rotation Per minute
1408,1,176,E,13-06-2023 08:00, Volts,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,V,Voltage
1409,1,176,E,13-06-2023 08:00,deg Celcius,47,182,37840,13-06-2023 02:53,13-06-2023 02:53,E,°C,deg Celsius
1410,1,176,E,13-06-2023 08:00,Volts,413,1683,37840,13-06-2023 02:53,13-06-2023 02:53,E,V,Voltage
1411,1,176,E,13-06-2023 08:00,FT,785,3200,37840,13-06-2023 02:53,13-06-2023 02:53,E,No,numbers
1412,1,176,E,13-06-2023 08:00,HRs,6.55,27.11,37840,13-06-2023 02:53,13-06-2023 02:53,E,Hr,Hour
1413,1,176,E,13-06-2023 08:00,Volts440,413,1684,37840,13-06-2023 02:53,13-06-2023 02:53,E,V,Voltage
1414,1,176,E,13-06-2023 08:00,HRS,387.9,1550.4,37840,13-06-2023 02:53,13-06-2023 02:53,E,Hr,Hour
1415,1,176,E,13-06-2023 08:00,Volts,414,2097,37840,13-06-2023 02:53,13-06-2023 02:53,E,V,Voltage
1416,1,176,E,13-06-2023 08:00,KPA,655.6,2634.9,37840,13-06-2023 02:53,13-06-2023 02:53,E,bar,Bar
1417,1,176,E,13-06-2023 08:00, Amp,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,A,Ampere
1418,1,176,E,13-06-2023 08:00, Amp,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,A,Ampere
1419,1,176,E,13-06-2023 08:00,KW,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,KW,Real Power
1420,1,176,E,13-06-2023 08:00,KVA,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,Kva,Apparent Power
1421,1,176,E,13-06-2023 08:00,PF,1,3.99,37840,13-06-2023 02:53,13-06-2023 02:53,E,PF,Power Factor
1422,1,176,E,13-06-2023 08:00,HZ,50.13,200.04,37840,13-06-2023 02:53,13-06-2023 02:53,E,Hz,Frequency
1423,1,176,E,13-06-2023 08:00,Deg Celcius,45,176,37840,13-06-2023 02:53,13-06-2023 02:53,E,°C,deg Celsius
1424,1,176,E,13-06-2023 08:00,deg celcius,40,2685.02,37840,13-06-2023 02:53,13-06-2023 02:53,E,°C,deg Celsius
1425,1,176,E,13-06-2023 08:00,V,27.93,111.69,37840,13-06-2023 02:53,13-06-2023 02:53,E,V,Voltage
1426,1,176,E,13-06-2023 08:00, Percentage,0,0,37840,13-06-2023 02:53,13-06-2023 02:53,E,%,Percentage
1427,1,176,E,13-06-2023 08:00,KWH,0,3589,37840,13-06-2023 02:53,13-06-2023 02:53,E,Kwh,KWH
1428,1,175,E,13-06-2023 08:00,Amps,189,516.9,37833,13-06-2023 02:55,13-06-2023 02:55,E,A,Ampere
1455,1,219,E,13-06-2023 09:00,Volts,231,1511,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1471,1,221,E,13-06-2023 09:00,AMPS,2.2,6.7,37850,13-06-2023 03:37,13-06-2023 03:37,E,A,Ampere
1429,1,175,E,13-06-2023 08:00,Amps,170,686.9,37833,13-06-2023 02:55,13-06-2023 02:55,E,A,Ampere
1430,1,175,E,13-06-2023 08:00,Amps,180,696.9,37833,13-06-2023 02:55,13-06-2023 02:55,E,A,Ampere
1450,1,219,E,13-06-2023 09:00,AMPS,15.9,58.2,37848,13-06-2023 03:34,13-06-2023 03:34,E,A,Ampere
1458,1,220,E,13-06-2023 09:00,Volts,231,1961,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1467,1,220,E,13-06-2023 09:00,AMPS,8.7,60.9,37849,13-06-2023 03:35,13-06-2023 03:35,E,A,Ampere
1472,1,221,E,13-06-2023 09:00,AMPS,0,6.7,37850,13-06-2023 03:37,13-06-2023 03:37,E,A,Ampere
1475,1,221,E,13-06-2023 09:00,Volts,231,1380,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1484,1,221,E,13-06-2023 09:00,HZ,50,200.3,37850,13-06-2023 03:37,13-06-2023 03:37,E,Hz,Frequency
1431,1,175,E,13-06-2023 08:00,Volts,413,2123.2,37833,13-06-2023 02:55,13-06-2023 02:55,E,V,Voltage
1469,1,220,E,13-06-2023 09:00, CELSIUS,23.6,90.5,37849,13-06-2023 03:35,13-06-2023 03:35,E,°C,deg Celsius
1485,1,221,E,13-06-2023 09:00,PF,0.99,3.96,37850,13-06-2023 03:37,13-06-2023 03:37,E,PF,Power Factor
1432,1,175,E,13-06-2023 08:00,Volts,415,2538.2,37833,13-06-2023 02:55,13-06-2023 02:55,E,V,Voltage
1442,1,219,E,13-06-2023 09:00, CELSIUS,23.6,90.5,37848,13-06-2023 03:34,13-06-2023 03:34,E,°C,deg Celsius
1460,1,220,E,13-06-2023 09:00,Volts,230,2191,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1477,1,221,E,13-06-2023 09:00, Volts,339.9,1354.2,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1433,1,175,E,13-06-2023 08:00,Volts,418,2541.2,37833,13-06-2023 02:55,13-06-2023 02:55,E,V,Voltage
1434,1,175,E,13-06-2023 08:00,Watts,128,448,37833,13-06-2023 02:55,13-06-2023 02:55,E,Kw,Power
1456,1,220,E,13-06-2023 09:00,Volts,414,1730,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1435,1,175,E,13-06-2023 08:00,PF,0.99,3.95,37833,13-06-2023 02:55,13-06-2023 02:55,E,PF,Power Factor
1436,1,175,E,13-06-2023 08:00,Deg Celcius,24,140,37833,13-06-2023 02:55,13-06-2023 02:55,E,°C,deg Celsius
1451,1,219,E,13-06-2023 09:00,AMPS,14.3,72.5,37848,13-06-2023 03:34,13-06-2023 03:34,E,A,Ampere
1461,1,220,E,13-06-2023 09:00,%,14,9677.5,37849,13-06-2023 03:35,13-06-2023 03:35,E,%,Percentage
1437,1,175,E,13-06-2023 08:00,Deg Celcius,30,170,37833,13-06-2023 02:55,13-06-2023 02:55,E,°C,deg Celsius
1453,1,219,E,13-06-2023 09:00,%,15,10877.1,37848,13-06-2023 03:34,13-06-2023 03:34,E,%,Percentage
1482,1,221,E,13-06-2023 09:00,Volts,230,1610,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1438,1,175,E,13-06-2023 08:00,Amps,6.1,523,37833,13-06-2023 02:55,13-06-2023 02:55,E,A,Ampere
1444,1,219,E,13-06-2023 09:00,Volts,406,1280,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1465,1,220,E,13-06-2023 09:00,HZ,50,200.3,37849,13-06-2023 03:35,13-06-2023 03:35,E,Hz,Frequency
1476,1,221,E,13-06-2023 09:00,AMPS,0,6.7,37850,13-06-2023 03:37,13-06-2023 03:37,E,A,Ampere
1439,1,175,E,13-06-2023 08:00,Volts,11.4,2134.6,37833,13-06-2023 02:55,13-06-2023 02:55,E,V,Voltage
1443,1,219,E,13-06-2023 09:00, Volts,258.6,1047.8,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1440,1,175,E,13-06-2023 08:00,No's,1,4,37833,13-06-2023 02:55,13-06-2023 02:55,E,Kwh,KWH
1441,1,219,E,13-06-2023 09:00,PF,0.99,3.96,37848,13-06-2023 03:34,13-06-2023 03:34,E,PF,Power Factor
1445,1,219,E,13-06-2023 09:00,Volts,231,1511,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1446,1,219,E,13-06-2023 09:00,Volts,231,1511,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1447,1,219,E,13-06-2023 09:00,HZ,50,200.2,37848,13-06-2023 03:34,13-06-2023 03:34,E,Hz,Frequency
1459,1,220,E,13-06-2023 09:00,Volts,230,2191,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1462,1,220,E,13-06-2023 09:00,AMPS,14,52.2,37849,13-06-2023 03:35,13-06-2023 03:35,E,A,Ampere
1470,1,220,E,13-06-2023 09:00,AMPS,10.5,71.4,37849,13-06-2023 03:35,13-06-2023 03:35,E,A,Ampere
1473,1,221,E,13-06-2023 09:00,Volts,230,1149,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1478,1,221,E,13-06-2023 09:00,Volts,409,1789,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1448,1,219,E,13-06-2023 09:00,VOLTS,406,1665,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1449,1,219,E,13-06-2023 09:00, Hours,0,2,37848,13-06-2023 03:34,13-06-2023 03:34,E,Hr,Hour
1464,1,220,E,13-06-2023 09:00, Hours,0,2,37849,13-06-2023 03:35,13-06-2023 03:35,E,Hr,Hour
1452,1,219,E,13-06-2023 09:00,Volts,410,1690,37848,13-06-2023 03:34,13-06-2023 03:34,E,V,Voltage
1454,1,219,E,13-06-2023 09:00,AMPS,22.2,80.4,37848,13-06-2023 03:34,13-06-2023 03:34,E,A,Ampere
1457,1,220,E,13-06-2023 09:00,Volts,412,2142,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1463,1,220,E,13-06-2023 09:00,PF,0.99,3.96,37849,13-06-2023 03:35,13-06-2023 03:35,E,PF,Power Factor
1466,1,220,E,13-06-2023 09:00, Volts,272.3,1075.7,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1474,1,221,E,13-06-2023 09:00, CELSIUS,23.6,90.7,37850,13-06-2023 03:37,13-06-2023 03:37,E,°C,deg Celsius
1479,1,221,E,13-06-2023 09:00,%,14,9575.4,37850,13-06-2023 03:37,13-06-2023 03:37,E,%,Percentage
1480,1,221,E,13-06-2023 09:00,VOLTS,407,1669,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1468,1,220,E,13-06-2023 09:00,VOLTS,410,1670,37849,13-06-2023 03:35,13-06-2023 03:35,E,V,Voltage
1481,1,221,E,13-06-2023 09:00,Volts,411,1791,37850,13-06-2023 03:37,13-06-2023 03:37,E,V,Voltage
1483,1,221,E,13-06-2023 09:00, Hours,0,2,37850,13-06-2023 03:37,13-06-2023 03:37,E,Hr,Hour
1486,1,176,E,14-06-2023 08:00,Volts440,417,2101,37978,14-06-2023 03:00,14-06-2023 03:00,E,V,Voltage
1487,1,176,E,14-06-2023 08:00,Volts,416,2099,37978,14-06-2023 03:00,14-06-2023 03:00,E,V,Voltage
1488,1,176,E,14-06-2023 08:00,Volts,417,2516,37978,14-06-2023 03:00,14-06-2023 03:00,E,V,Voltage
1489,1,176,E,14-06-2023 08:00, Volts,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,V,Voltage
1490,1,176,E,14-06-2023 08:00, Amp,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,A,Ampere
1491,1,176,E,14-06-2023 08:00,KW,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,KW,Real Power
1492,1,176,E,14-06-2023 08:00,KVA,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,Kva,Apparent Power
1493,1,176,E,14-06-2023 08:00,PF,1,4.99,37978,14-06-2023 03:00,14-06-2023 03:00,E,PF,Power Factor
1494,1,176,E,14-06-2023 08:00,RPM,1499,7507,37978,14-06-2023 03:00,14-06-2023 03:00,E,rpm,Rotation Per minute
1495,1,176,E,14-06-2023 08:00,KPA,643.9,3278.8,37978,14-06-2023 03:00,14-06-2023 03:00,E,bar,Bar
1496,1,176,E,14-06-2023 08:00,deg Celcius,49,231,37978,14-06-2023 03:00,14-06-2023 03:00,E,°C,deg Celsius
1497,1,176,E,14-06-2023 08:00,deg celcius,42,2727.02,37978,14-06-2023 03:00,14-06-2023 03:00,E,°C,deg Celsius
1498,1,176,E,14-06-2023 08:00,V,27.97,139.66,37978,14-06-2023 03:00,14-06-2023 03:00,E,V,Voltage
1499,1,176,E,14-06-2023 08:00, Percentage,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,%,Percentage
1500,1,176,E,14-06-2023 08:00,KWH,0,3589,37978,14-06-2023 03:00,14-06-2023 03:00,E,Kwh,KWH
1501,1,176,E,14-06-2023 08:00,FT,780,3980,37978,14-06-2023 03:00,14-06-2023 03:00,E,No,numbers
1502,1,176,E,14-06-2023 08:00, Amp,0,0,37978,14-06-2023 03:00,14-06-2023 03:00,E,A,Ampere
1503,1,176,E,14-06-2023 08:00,HRS,388,1938.4,37978,14-06-2023 03:00,14-06-2023 03:00,E,Hr,Hour
1504,1,176,E,14-06-2023 08:00,Deg Celcius,48,224,37978,14-06-2023 03:00,14-06-2023 03:00,E,°C,deg Celsius
1505,1,176,E,14-06-2023 08:00,HZ,50.12,250.16,37978,14-06-2023 03:00,14-06-2023 03:00,E,Hz,Frequency
1506,1,176,E,14-06-2023 08:00,HRs,7,34.11,37978,14-06-2023 03:00,14-06-2023 03:00,E,Hr,Hour
1507,1,175,E,14-06-2023 08:00,Watts,97,545,37973,14-06-2023 03:02,14-06-2023 03:02,E,Kw,Power
1508,1,175,E,14-06-2023 08:00,Amps,151,667.9,37973,14-06-2023 03:02,14-06-2023 03:02,E,A,Ampere
1509,1,175,E,14-06-2023 08:00,Amps,5.2,673.1,37973,14-06-2023 03:02,14-06-2023 03:02,E,A,Ampere
1510,1,175,E,14-06-2023 08:00,PF,0.99,4.94,37973,14-06-2023 03:02,14-06-2023 03:02,E,PF,Power Factor
1511,1,175,E,14-06-2023 08:00,Volts,11.2,2134.4,37973,14-06-2023 03:02,14-06-2023 03:02,E,V,Voltage
1512,1,175,E,14-06-2023 08:00,Amps,132,799.9,37973,14-06-2023 03:02,14-06-2023 03:02,E,A,Ampere
1513,1,175,E,14-06-2023 08:00,Amps,141,808.9,37973,14-06-2023 03:02,14-06-2023 03:02,E,A,Ampere
1514,1,175,E,14-06-2023 08:00,Volts,413,2547.4,37973,14-06-2023 03:02,14-06-2023 03:02,E,V,Voltage
1515,1,175,E,14-06-2023 08:00,Volts,416,2550.4,37973,14-06-2023 03:02,14-06-2023 03:02,E,V,Voltage
1516,1,175,E,14-06-2023 08:00,Deg Celcius,26,166,37973,14-06-2023 03:02,14-06-2023 03:02,E,°C,deg Celsius
1517,1,175,E,14-06-2023 08:00,Deg Celcius,32,198,37973,14-06-2023 03:02,14-06-2023 03:02,E,°C,deg Celsius
1518,1,175,E,14-06-2023 08:00,No's,3,7,37973,14-06-2023 03:02,14-06-2023 03:02,E,Kwh,KWH
1519,1,175,E,14-06-2023 08:00,Volts,411,2545.4,37973,14-06-2023 03:02,14-06-2023 03:02,E,V,Voltage
1520,1,219,E,14-06-2023 09:00,VOLTS,408,2073,37989,14-06-2023 03:50,14-06-2023 03:50,E,V,Voltage
1521,1,219,E,14-06-2023 09:00,Volts,232,1743,37989,14-06-2023 03:50,14-06-2023 03:50,E,V,Voltage
1522,1,219,E,14-06-2023 09:00,HZ,50,250.2,37989,14-06-2023 03:50,14-06-2023 03:50,E,Hz,Frequency
1523,1,219,E,14-06-2023 09:00,%,12,10889.1,37989,14-06-2023 03:50,14-06-2023 03:50,E,%,Percentage
1524,1,219,E,14-06-2023 09:00, Volts,258.6,1306.4,37989,14-06-2023 03:50,14-06-2023 03:50,E,V,Voltage
1525,1,219,E,14-06-2023 09:00,AMPS,10.9,69.1,37989,14-06-2023 03:50,14-06-2023 03:50,E,A,Ampere
1526,1,219,E,14-06-2023 09:00,PF,0.99,4.95,37989,14-06-2023 03:50,14-06-2023 03:50,E,PF,Power Factor
